Total allocated: 30.23 MB (403150 objects)
Total retained:  24.25 kB (124 objects)
 122.28 kB  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:202
  76.61 kB  rubyzip-2.3.2/lib/zip/input_stream.rb:117
  58.22 kB  fix_default_hash.rb:11
  36.40 kB  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:158
  20.01 kB  rubyzip-2.3.2/lib/zip/central_directory.rb:164
  19.08 kB  ruby/lib/pathname.rb:42
  12.24 kB  ruby/lib/pathname.rb:46
  11.60 kB  fix_default_hash.rb:13
   7.56 kB  ruby/lib/pathname.rb:119
   5.44 kB  nokogiri-1.13.1/lib/nokogiri/xml/document.rb:72
   5.34 kB  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:380
   4.18 kB  rubyzip-2.3.2/lib/zip/entry.rb:73
   3.89 kB  rubyzip-2.3.2/lib/zip/inflater.rb:7
   3.79 kB  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:59
   3.66 kB  ruby/lib/pathname.rb:116
   3.38 kB  rubyzip-2.3.2/lib/zip/entry.rb:506
   3.12 kB  rubyzip-2.3.2/lib/zip/entry.rb:214
   3.10 kB  rubyzip-2.3.2/lib/zip/entry.rb:222
   3.03 kB  ruby/lib/pathname.rb:538
   3.02 kB  rubyzip-2.3.2/lib/zip/entry_set.rb:48
   2.88 kB  rubyzip-2.3.2/lib/zip/ioextras/abstract_input_stream.rb:20
   2.77 kB  rubyzip-2.3.2/lib/zip/entry_set.rb:79
   2.49 kB  rubyzip-2.3.2/lib/zip/dos_time.rb:45

allocated memory by class
-----------------------------------
  19.58 MB  String
   4.44 MB  Hash
   1.73 MB  Array
   1.12 MB  MatchData
 624.24 kB  Nokogiri::XML::Attr
 512.26 kB  Enumerator
 512.02 kB  RubyXL::Cell
 380.40 kB  Nokogiri::XML::Element
 323.48 kB  Range
 295.40 kB  Nokogiri::XML::NodeSet
 160.04 kB  RubyXL::Reference
 160.02 kB  RubyXL::Row
 160.00 kB  RubyXL::CellValue
  76.13 kB  File
  51.01 kB  Thread::Backtrace
  12.93 kB  RubyXL::CT_SchemeColor
   8.26 kB  Zip::Entry
   7.33 kB  RubyXL::CT_SRgbColor
   6.26 kB  Zip::ExtraField
   5.83 kB  Thread
   4.64 kB  RubyXL::CT_SupplementalFont
   4.40 kB  NameError
   3.46 kB  Zip::DOSTime
   3.26 kB  RubyXL::CT_Color
   3.20 kB  NameError::message
   2.96 kB  Pathname
   2.24 kB  RubyXL::IntegerValue
   2.10 kB  RubyXL::CT_GradientStop
   1.80 kB  Zlib::Inflate
   1.53 kB  Regexp
   1.46 kB  Nokogiri::XML::Namespace
   1.26 kB  RubyXL::CT_StyleMatrixReference
   1.19 kB  RubyXL::CT_SystemColor
   1.06 kB  RubyXL::BodyProperties
   1.06 kB  RubyXL::CT_LineProperties
   1.02 kB  RubyXL::CT_OuterShadowEffect
   1.02 kB  Zip::InputStream
  960.00 B  RubyXL::CT_TextFont
  912.00 B  RubyXL::Worksheet
  808.00 B  Nokogiri::XML::Document
  768.00 B  RubyXL::CT_GradientFillProperties
  704.00 B  RubyXL::VisualProperties
  680.00 B  RubyXL::CT_EffectList
  680.00 B  RubyXL::Font
  680.00 B  RubyXL::XF
  656.00 B  Zip::Inflater
  644.00 B  RubyVM::InstructionSequence
  552.00 B  RubyXL::CT_TextListStyle
  528.00 B  RubyXL::DocumentPropertiesFile
  520.00 B  Class

allocated objects by gem
-----------------------------------
    334440  rubyXL-3.4.20
     65900  nokogiri-1.13.1
      1382  pathname
      1224  rubyzip-2.3.2
       204  other

allocated objects by file
-----------------------------------
    290232  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb
     65838  nokogiri-1.13.1/lib/nokogiri/xml/node.rb
     44018  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb
      1382  ruby/lib/pathname.rb
       439  rubyzip-2.3.2/lib/zip/entry.rb
       360  rubyzip-2.3.2/lib/zip/inflater.rb
       202  fix_default_hash.rb
       104  rubyzip-2.3.2/lib/zip/entry_set.rb
        94  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb
        90  rubyzip-2.3.2/lib/zip/ioextras/abstract_input_stream.rb
        72  rubyzip-2.3.2/lib/zip/input_stream.rb
        63  rubyzip-2.3.2/lib/zip/crypto/decrypted_io.rb
        62  nokogiri-1.13.1/lib/nokogiri/xml/document.rb
        37  rubyzip-2.3.2/lib/zip/dos_time.rb
        34  rubyzip-2.3.2/lib/zip/central_directory.rb
        19  rubyXL-3.4.20/lib/rubyXL/objects/stylesheet.rb
        18  rubyzip-2.3.2/lib/zip/extra_field.rb
        17  rubyXL-3.4.20/lib/rubyXL/objects/font.rb
        16  rubyXL-3.4.20/lib/rubyXL/objects/workbook.rb
        13  rubyXL-3.4.20/lib/rubyXL/objects/fill.rb
        11  rubyXL-3.4.20/lib/rubyXL/worksheet.rb
         8  rubyXL-3.4.20/lib/rubyXL/objects/container_nodes.rb
         7  rubyzip-2.3.2/lib/zip/file.rb
         6  rubyXL-3.4.20/lib/rubyXL/objects/root.rb
         4  rubyXL-3.4.20/lib/rubyXL/objects/border.rb
         1  /private/tmp/rubyxl_memory_usage/operate.rb
         1  /private/tmp/rubyxl_memory_usage/profier.rb
         1  rubyXL-3.4.20/lib/rubyXL/objects/shared_strings.rb
         1  rubyXL-3.4.20/lib/rubyXL/objects/theme.rb

allocated objects by location
-----------------------------------
     89784  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231
     39216  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209
     34626  nokogiri-1.13.1/lib/nokogiri/xml/node.rb:516
     32940  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:246
     31212  nokogiri-1.13.1/lib/nokogiri/xml/node.rb:517
     19000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:152
     16008  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:91
     15603  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:134
     15600  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:141
     14775  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:149
     12004  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:19
      9536  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:125
      9511  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:124
      9501  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:227
      9045  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:157
      8626  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:177
      8004  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:90
      8002  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:201
      4008  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:130
      4001  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:24
      4001  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:25
      3057  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:202
      1076  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:242
       910  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:158
       477  ruby/lib/pathname.rb:42
       306  ruby/lib/pathname.rb:46
       306  rubyzip-2.3.2/lib/zip/inflater.rb:19
       152  fix_default_hash.rb:11
       122  ruby/lib/pathname.rb:119
        72  rubyzip-2.3.2/lib/zip/entry.rb:506
        72  rubyzip-2.3.2/lib/zip/ioextras/abstract_input_stream.rb:20
        68  rubyzip-2.3.2/lib/zip/entry_set.rb:79
        66  ruby/lib/pathname.rb:116
        57  ruby/lib/pathname.rb:67
        50  fix_default_hash.rb:13
        43  ruby/lib/pathname.rb:538
        39  ruby/lib/pathname.rb:351
        38  ruby/lib/pathname.rb:66
        38  nokogiri-1.13.1/lib/nokogiri/xml/document.rb:69
        37  rubyzip-2.3.2/lib/zip/dos_time.rb:45
        36  rubyzip-2.3.2/lib/zip/crypto/decrypted_io.rb:19
        29  ruby/lib/pathname.rb:99
        27  rubyzip-2.3.2/lib/zip/inflater.rb:33
        27  rubyzip-2.3.2/lib/zip/input_stream.rb:117
        24  ruby/lib/pathname.rb:389
        24  ruby/lib/pathname.rb:390
        24  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:80
        23  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:380
        22  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:132
        20  ruby/lib/pathname.rb:64

allocated objects by class
-----------------------------------
    290000  String
     33537  Array
     19138  Hash
     15606  Nokogiri::XML::Attr
      9510  Nokogiri::XML::Element
      8087  Range
      5275  Nokogiri::XML::NodeSet
      4002  Enumerator
      4002  MatchData
      4001  RubyXL::Reference
      4000  RubyXL::Cell
      4000  RubyXL::CellValue
      1000  RubyXL::Row
       116  RubyXL::CT_SupplementalFont
        74  Pathname
        56  RubyXL::IntegerValue
        52  Thread::Backtrace
        50  NameError
        50  NameError::message
        46  RubyXL::CT_SchemeColor
        36  Zip::DOSTime
        34  RubyXL::CT_Color
        27  Zip::Entry
        27  Zip::ExtraField
        26  Nokogiri::XML::Namespace
        26  RubyXL::CT_SRgbColor
        20  RubyXL::CT_GradientStop
        12  RubyXL::CT_StyleMatrixReference
        12  RubyXL::CT_TextFont
        10  File
        10  Nokogiri::XML::Document
        10  Nokogiri::XML::ParseOptions
         9  Thread
         9  Zip::DecryptedIo
         9  Zip::Inflater
         9  Zip::InputStream
         9  Zip::NullDecrypter
         9  Zlib::Inflate
         8  RubyXL::CT_GradientFillProperties
         8  RubyXL::CT_GradientStopList
         8  RubyXL::StringNode
         7  RubyXL::ContentTypeOverride
         6  RubyXL::CT_EffectList
         6  RubyXL::CT_EffectStyleItem
         6  RubyXL::CT_LineProperties
         6  RubyXL::CT_OuterShadowEffect
         6  RubyXL::CT_PresetLineDashProperties
         6  RubyXL::Relationship
         4  RubyXL::BodyProperties
         4  RubyXL::CT_DefaultShapeDefinition

retained memory by gem
-----------------------------------
  12.24 kB  other
   8.21 kB  rubyzip-2.3.2
   2.22 kB  rubyXL-3.4.20
   1.53 kB  pathname
   40.00 B  nokogiri-1.13.1

retained memory by file
-----------------------------------
  12.24 kB  fix_default_hash.rb
   4.14 kB  rubyzip-2.3.2/lib/zip/entry_set.rb
   3.17 kB  rubyzip-2.3.2/lib/zip/entry.rb
   2.22 kB  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb
   1.53 kB  ruby/lib/pathname.rb
  904.00 B  rubyzip-2.3.2/lib/zip/dos_time.rb
   40.00 B  nokogiri-1.13.1/lib/nokogiri/xml/document.rb

retained memory by location
-----------------------------------
  11.60 kB  fix_default_hash.rb:13
   2.80 kB  rubyzip-2.3.2/lib/zip/entry_set.rb:48
   2.09 kB  rubyzip-2.3.2/lib/zip/entry.rb:386
   1.76 kB  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:58
  928.00 B  rubyzip-2.3.2/lib/zip/entry_set.rb:8
  904.00 B  rubyzip-2.3.2/lib/zip/dos_time.rb:45
  644.00 B  fix_default_hash.rb:11
  509.00 B  ruby/lib/pathname.rb:116
  509.00 B  ruby/lib/pathname.rb:210
  509.00 B  ruby/lib/pathname.rb:65
  360.00 B  rubyzip-2.3.2/lib/zip/entry.rb:210
  360.00 B  rubyzip-2.3.2/lib/zip/entry.rb:396
  360.00 B  rubyzip-2.3.2/lib/zip/entry.rb:401
  280.00 B  rubyzip-2.3.2/lib/zip/entry_set.rb:21
  232.00 B  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:190
  232.00 B  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:191
  132.00 B  rubyzip-2.3.2/lib/zip/entry_set.rb:79
   40.00 B  nokogiri-1.13.1/lib/nokogiri/xml/document.rb:69

retained memory by class
-----------------------------------
  14.75 kB  Hash
   2.76 kB  Zip::Entry
   2.09 kB  Zip::ExtraField
   1.57 kB  String
   1.53 kB  Regexp
  864.00 B  Zip::DOSTime
  644.00 B  RubyVM::InstructionSequence
   40.00 B  Zip::EntrySet

retained objects by gem
-----------------------------------
        66  rubyzip-2.3.2
        51  other
         3  pathname
         3  rubyXL-3.4.20
         1  nokogiri-1.13.1

retained objects by file
-----------------------------------
        51  fix_default_hash.rb
        36  rubyzip-2.3.2/lib/zip/entry.rb
        20  rubyzip-2.3.2/lib/zip/entry_set.rb
        10  rubyzip-2.3.2/lib/zip/dos_time.rb
         3  ruby/lib/pathname.rb
         3  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb
         1  nokogiri-1.13.1/lib/nokogiri/xml/document.rb

retained objects by location
-----------------------------------
        50  fix_default_hash.rb:13
        10  rubyzip-2.3.2/lib/zip/dos_time.rb:45
        10  rubyzip-2.3.2/lib/zip/entry_set.rb:48
         9  rubyzip-2.3.2/lib/zip/entry.rb:210
         9  rubyzip-2.3.2/lib/zip/entry.rb:386
         9  rubyzip-2.3.2/lib/zip/entry.rb:396
         9  rubyzip-2.3.2/lib/zip/entry.rb:401
         7  rubyzip-2.3.2/lib/zip/entry_set.rb:21
         2  rubyzip-2.3.2/lib/zip/entry_set.rb:79
         1  ruby/lib/pathname.rb:116
         1  ruby/lib/pathname.rb:210
         1  ruby/lib/pathname.rb:65
         1  nokogiri-1.13.1/lib/nokogiri/xml/document.rb:69
         1  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:190
         1  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:191
         1  rubyXL-3.4.20/lib/rubyXL/objects/relationships.rb:58
         1  rubyzip-2.3.2/lib/zip/entry_set.rb:8
         1  fix_default_hash.rb:11

retained objects by class
-----------------------------------
        54  Hash
        38  String
         9  Zip::DOSTime
         9  Zip::Entry
         9  Zip::ExtraField
         3  Regexp
         1  RubyVM::InstructionSequence
         1  Zip::EntrySet


Allocated String Report
-----------------------------------
     25021  "r"
     10008  nokogiri-1.13.1/lib/nokogiri/xml/node.rb:517
      5004  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:134
      5004  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209
      5004  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231
         1  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:133

     18050  "http://schemas.openxmlformats.org/spreadsheetml/2006/main"
     18050  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:152

     12022  "t"
      8008  nokogiri-1.13.1/lib/nokogiri/xml/node.rb:517
      4004  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:134
         4  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209
         4  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231
         2  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:141

     12000  "s"
      8000  nokogiri-1.13.1/lib/nokogiri/xml/node.rb:517
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:134

      9000  "style_index"
      5000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209

      8021  "value"
      4013  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231
      4008  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209

      8000  "datatype"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      8000  "value_container"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:177
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:246

      5004  "@r"
      5004  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      5004  "r="
      5004  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209

      5000  "@ph"
      5000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      5000  "@style_index"
      5000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      5000  "ph"
      5000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      5000  "spans"
      2000  nokogiri-1.13.1/lib/nokogiri/xml/node.rb:517
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:134
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4034  "0"
      4034  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:141

      4013  "@value"
      4013  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4008  "value="
      4008  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209

      4005  "v"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:157
         5  rubyzip-2.3.2/lib/zip/entry.rb:197

      4001  ":"
      4001  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:19

      4000  "@cm"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4000  "@datatype"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4000  "@formula"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:246

      4000  "@is"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:246

      4000  "@value_container"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:246

      4000  "@vm"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4000  "@xml_space"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4000  "c"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:157

      4000  "cm"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4000  "datatype="
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209

      4000  "formula"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:246

      4000  "is"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:246

      4000  "str"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:141

      4000  "style_index="
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209

      4000  "value_container="
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:177

      4000  "vm"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      4000  "xml_space"
      4000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      3000  "customFormat"
      2000  nokogiri-1.13.1/lib/nokogiri/xml/node.rb:517
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:134

      2000  "custom_format"
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      1042  "1"
      1019  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:202
        17  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:141
         5  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:91
         1  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:130

      1019  "true"
      1019  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:202

      1005  "false"
      1005  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:141

      1002  "@hidden"
      1002  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      1002  "hidden"
      1002  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      1001  "A"
      1001  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:91

      1001  "D"
      1001  rubyXL-3.4.20/lib/rubyXL/objects/reference.rb:91

      1000  "@custom_format"
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      1000  "@spans"
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      1000  "collapsed"
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      1000  "ht"
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:231

      1000  "spans="
      1000  rubyXL-3.4.20/lib/rubyXL/objects/ooxml_object.rb:209

